TimeStample;T;w;wd
2014-10-07;0.591428571;0.195652174;999009
2014-10-08;0.594285714;0.195652174;999013
2014-10-09;0.588571429;0.152173913;999005
2014-10-10;0.588571429;0.152173913;999004
2014-10-11;0.58;0.173913043;999006
2014-10-12;0.6;0.326086957;999005
2014-10-13;0.611428571;0.260869565;999004
2014-10-14;0.582857143;0.260869565;999012
2014-10-15;0.614285714;0.195652174;999013
2014-10-16;0.657142857;0.347826087;999005
2014-10-17;0.548571429;0.173913043;999004
2014-10-18;0.582857143;0.108695652;999004
2014-10-19;0.688571429;0.152173913;999013
2014-10-20;0.677142857;0.065217391;999012
2014-10-21;0.634285714;0.260869565;999002
2014-10-22;0.565714286;0.195652174;999013
2014-10-23;0.565714286;0.152173913;999011
2014-10-24;0.591428571;0.086956522;999011
2014-10-25;0.608571429;0.086956522;999012
2014-10-26;0.671428571;0.108695652;999005
2014-10-27;0.654285714;0.413043478;999003
2014-10-28;0.531428571;0.239130435;999004
2014-10-29;0.5;0.130434783;999003
2014-10-30;0.494285714;0.108695652;999004
2014-10-31;0.502857143;0.152173913;999003
2014-11-01;0.534285714;0.130434783;999004
2014-11-02;0.505714286;0.217391304;999003
2014-11-03;0.46;0.152173913;999013
2014-11-04;0.514285714;0.152173913;999012
2014-11-05;0.568571429;0.217391304;999011
2014-11-06;0.585714286;0.369565217;999004
2014-11-07;0.445714286;0.217391304;999004
2014-11-08;0.425714286;0.152173913;999003
2014-11-09;0.42;0.217391304;999005
2014-11-10;0.414285714;0.065217391;999004
2014-11-11;0.46;0.130434783;999014
2014-11-12;0.457142857;0.043478261;999004
2014-11-13;0.442857143;0.173913043;999009
2014-11-14;0.405714286;0.217391304;999012
2014-11-15;0.425714286;0.369565217;999003
2014-11-16;0.431428571;0.260869565;999005
2014-11-17;0.422857143;0.043478261;999003
2014-11-18;0.422857143;0.130434783;999005
2014-11-19;0.445714286;0.260869565;999011
2014-11-20;0.397142857;0.086956522;999012
2014-11-21;0.508571429;0.086956522;999006
2014-11-22;0.502857143;0.152173913;999001
2014-11-23;0.442857143;0.217391304;999004
2014-11-24;0.417142857;0.130434783;999006
2014-11-25;0.42;0.086956522;999012
2014-11-26;0.434285714;0.108695652;999006
2014-11-27;0.437142857;0.195652174;999004
2014-11-28;0.408571429;0.543478261;999004
2014-11-29;0.377142857;0.173913043;999004
2014-11-30;0.385714286;0.217391304;999003
2014-12-01;0.34;0.347826087;999004
2014-12-02;0.3;0.043478261;999003
2014-12-03;0.254285714;0.152173913;999004
2014-12-04;0.234285714;0.173913043;999003
2014-12-05;0.342857143;0.065217391;999005
2014-12-06;0.328571429;0.065217391;999005
2014-12-07;0.385714286;0.086956522;999007
2014-12-08;0.374285714;0.282608696;999004
2014-12-09;0.317142857;0.369565217;999003
2014-12-10;0.237142857;0.130434783;999003
2014-12-11;0.265714286;0.152173913;999003
2014-12-12;0.251428571;0.152173913;999003
2014-12-13;0.237142857;0.130434783;999012
2014-12-14;0.308571429;0;999012
2014-12-15;0.314285714;0.108695652;999003
2014-12-16;0.268571429;0.152173913;999003
2014-12-17;0.245714286;0.173913043;999004
2014-12-18;0.28;0.043478261;999013
2014-12-19;0.285714286;0.260869565;999011
2014-12-20;0.285714286;0.391304348;999004
2014-12-21;0.282857143;0.217391304;999004
2014-12-22;0.188571429;0.152173913;999012
2014-12-23;0.285714286;0.152173913;999012
2014-12-24;0.294285714;0.217391304;999004
2014-12-25;0.36;0.304347826;999004
2014-12-26;0.282857143;0.239130435;999004
2014-12-27;0.234285714;0.173913043;999003
2014-12-28;0.251428571;0.195652174;999013
2014-12-29;0.265714286;0.152173913;999013
2014-12-30;0.274285714;0.152173913;999013
2014-12-31;0.325714286;0.456521739;999005
2015-01-01;0.325714286;0.217391304;999004
2015-01-02;0.28;0.152173913;999012
2015-01-03;0.262857143;0.108695652;999012
2015-01-04;0.342857143;0.02173913;999012
2015-01-05;0.368571429;0.195652174;999004
2015-01-06;0.302857143;0.282608696;999004
2015-01-07;0.26;0.173913043;999004
2015-01-08;0.257142857;0.065217391;999012
2015-01-09;0.314285714;0.043478261;999013
2015-01-10;0.337142857;0.108695652;999011
2015-01-11;0.337142857;0.130434783;999009
2015-01-12;0.345714286;0.130434783;999005
2015-01-13;0.342857143;0.195652174;999006
2015-01-14;0.268571429;0.108695652;999012
2015-01-15;0.32;0.065217391;999005
2015-01-16;0.282857143;0.086956522;999012
2015-01-17;0.351428571;0.282608696;999004
2015-01-18;0.351428571;0.130434783;999003
2015-01-19;0.34;0.108695652;999012
2015-01-20;0.354285714;0.152173913;999011
2015-01-21;0.305714286;0.239130435;999012
2015-01-22;0.308571429;0.173913043;999004
2015-01-23;0.348571429;0.086956522;999004
2015-01-24;0.371428571;0.086956522;999004
2015-01-25;0.351428571;0.195652174;999003
2015-01-26;0.311428571;0.173913043;999004
2015-01-27;0.28;0.673913043;999004
2015-01-28;0.148571429;0.543478261;999004
2015-01-29;0.108571429;0.326086957;999004
2015-01-30;0.168571429;0.391304348;999003
2015-01-31;0.122857143;0.304347826;999004
2015-02-01;0.134285714;0.130434783;999003
2015-02-02;0.182857143;0.086956522;999003
2015-02-03;0.231428571;0.239130435;999004
2015-02-04;0.234285714;0.152173913;999003
2015-02-05;0.222857143;0.108695652;999006
2015-02-06;0.225714286;0.108695652;999002
2015-02-07;0.317142857;0.108695652;999005
2015-02-08;0.308571429;0.369565217;999004
2015-02-09;0.282857143;0.173913043;999004
2015-02-10;0.265714286;0.108695652;999012
2015-02-11;0.282857143;0.195652174;999005
2015-02-12;0.32;0.173913043;999013
2015-02-13;0.382857143;0.173913043;999008
2015-02-14;0.448571429;0.239130435;999004
2015-02-15;0.471428571;0.108695652;999012
2015-02-16;0.465714286;0.173913043;999013
2015-02-17;0.457142857;0.065217391;999013
2015-02-18;0.471428571;0.456521739;999004
2015-02-19;0.337142857;0.47826087;999003
2015-02-20;0.297142857;0.456521739;999004
2015-02-21;0.345714286;0.065217391;999004
2015-02-22;0.325714286;0.173913043;999012
2015-02-23;0.314285714;0.260869565;999002
2015-02-24;0.345714286;0.173913043;999005
2015-02-25;0.36;0.043478261;999003
2015-02-26;0.351428571;0.217391304;999004
2015-02-27;0.331428571;0.326086957;999004
2015-02-28;0.225714286;0.282608696;999004
2015-03-01;0.274285714;0.065217391;999014
2015-03-02;0.3;0;999012
2015-03-03;0.411428571;0.239130435;999004
2015-03-04;0.351428571;0.673913043;999004
2015-03-05;0.24;0.391304348;999004
2015-03-06;0.28;0.217391304;999004
2015-03-07;0.28;0.108695652;999005
2015-03-08;0.442857143;0.130434783;999011
2015-03-09;0.422857143;0.326086957;999003
2015-03-10;0.391428571;0.913043478;999003
2015-03-11;0.371428571;0.152173913;999005
2015-03-12;0.411428571;0.282608696;999012
2015-03-13;0.414285714;0.065217391;999012
2015-03-14;0.52;0.282608696;999004
2015-03-15;0.46;0.086956522;999004
2015-03-16;0.431428571;0.086956522;999013
2015-03-17;0.491428571;0.152173913;999012
2015-03-18;0.517142857;0.391304348;999004
2015-03-19;0.468571429;0.260869565;999004
2015-03-20;0.46;0.043478261;999003
2015-03-21;0.505714286;0.152173913;999013
2015-03-22;0.485714286;0.304347826;999004
2015-03-23;0.56;0.282608696;999004
2015-03-24;0.525714286;0.413043478;999004
2015-03-25;0.497142857;0.217391304;999009
2015-03-26;0.52;0.369565217;999004
2015-03-27;0.534285714;0.239130435;999003
2015-03-28;0.534285714;0.130434783;999009
2015-03-29;0.537142857;0.043478261;999013
2015-03-30;0.591428571;0.065217391;999005
2015-03-31;0.68;0.173913043;999012
2015-04-01;0.717142857;0.152173913;999009
2015-04-02;0.668571429;0.239130435;999004
2015-04-03;0.568571429;0.52173913;999004
2015-04-04;0.517142857;0.52173913;999003
2015-04-05;0.457142857;0.217391304;999003
2015-04-06;0.44;0.326086957;999001
2015-04-07;0.36;0.326086957;999004
2015-04-08;0.365714286;0.043478261;999010
2015-04-09;0.382857143;0.043478261;999013
2015-04-10;0.494285714;0.152173913;999002
2015-04-11;0.505714286;0.173913043;999011
2015-04-12;0.522857143;0.260869565;999011
2015-04-13;0.554285714;0.282608696;999004
2015-04-14;0.531428571;0.304347826;999004
2015-04-15;0.614285714;0.217391304;999012
2015-04-16;0.677142857;0.152173913;999009
2015-04-17;0.682857143;0.347826087;999004
2015-04-18;0.651428571;0.282608696;999003
2015-04-19;0.597142857;0.282608696;999004
2015-04-20;0.531428571;0.086956522;999004
2015-04-21;0.628571429;0.108695652;999011
2015-04-22;0.571428571;0.173913043;999004
2015-04-23;0.594285714;0.239130435;999013
2015-04-24;0.628571429;0.086956522;999011
2015-04-25;0.665714286;0.086956522;999009
2015-04-26;0.674285714;0.239130435;999011
2015-04-27;0.72;0.347826087;999009
2015-04-28;0.722857143;0.304347826;999012
2015-04-29;0.757142857;0.413043478;999004
2015-04-30;0.731428571;0.217391304;999004
2015-05-01;0.708571429;0.043478261;999013
2015-05-02;0.751428571;0.217391304;999003
2015-05-03;0.622857143;0.173913043;999003
2015-05-04;0.614285714;0.086956522;999004
2015-05-05;0.58;0.173913043;999013
2015-05-06;0.665714286;0.130434783;999009
2015-05-07;0.614285714;0.043478261;999012
2015-05-08;0.688571429;0.108695652;999013
2015-05-09;0.705714286;0.260869565;999013
2015-05-10;0.68;0.152173913;999003
2015-05-11;0.64;0.239130435;999004
2015-05-12;0.574285714;0.065217391;999005
2015-05-13;0.605714286;0;999013
2015-05-14;0.731428571;0.108695652;999012
2015-05-15;0.72;0.130434783;999004
2015-05-16;0.728571429;0.108695652;999013
2015-05-17;0.688571429;0.043478261;999012
2015-05-18;0.757142857;0.130434783;999004
2015-05-19;0.737142857;0.065217391;999013
2015-05-20;0.794285714;0.347826087;999004
2015-05-21;0.794285714;0.282608696;999004
2015-05-22;0.677142857;0.217391304;999004
2015-05-23;0.582857143;0.173913043;999003
2015-05-24;0.622857143;0.130434783;999013
2015-05-25;0.685714286;0.108695652;999013
2015-05-26;0.665714286;0.173913043;999012
2015-05-27;0.734285714;0.065217391;999003
2015-05-28;0.728571429;0.108695652;999004
2015-05-29;0.725714286;0.282608696;999004
2015-05-30;0.728571429;0.173913043;999003
2015-05-31;0.754285714;0.152173913;999012
2015-06-01;0.754285714;0.173913043;999013
2015-06-02;0.754285714;0.391304348;999013
2015-06-03;0.72;0.152173913;999004
2015-06-04;0.651428571;0.065217391;999013
2015-06-05;0.717142857;0.065217391;999004
2015-06-06;0.751428571;0.086956522;999013
2015-06-07;0.637142857;0.043478261;999005
2015-06-08;0.691428571;0.086956522;999012
2015-06-09;0.728571429;0.086956522;999006
2015-06-10;0.782857143;0.152173913;999010
2015-06-11;0.825714286;0.130434783;999009
2015-06-12;0.82;0.152173913;999009
2015-06-13;0.737142857;0.152173913;999013
2015-06-14;0.757142857;0.108695652;999003
2015-06-15;0.757142857;0.086956522;999003
2015-06-16;0.828571429;0.108695652;999008
2015-06-17;0.74;0.043478261;999004
2015-06-18;0.734285714;0;999012
2015-06-19;0.78;0.239130435;999013
2015-06-20;0.768571429;0.152173913;999009
2015-06-21;0.688571429;0.086956522;999004
2015-06-22;0.76;0.065217391;999001
2015-06-23;0.817142857;0.130434783;999004
2015-06-24;0.865714286;0.043478261;999003
2015-06-25;0.877142857;0.043478261;999011
2015-06-26;0.862857143;0.108695652;999007
2015-06-27;0.917142857;0.152173913;999008
2015-06-28;0.931428571;0.173913043;999009
2015-06-29;0.942857143;0.130434783;999009
2015-06-30;0.894285714;0.173913043;999003
2015-07-01;0.837142857;0.217391304;999004
2015-07-02;0.845714286;0.217391304;999005
2015-07-03;0.754285714;0.173913043;999003
2015-07-04;0.674285714;0.086956522;999012
2015-07-05;0.68;0;999012
2015-07-06;0.751428571;0.108695652;999004
2015-07-07;0.751428571;0.326086957;999004
2015-07-08;0.745714286;0.195652174;999004
2015-07-09;0.777142857;0.195652174;999005
2015-07-10;0.78;0.173913043;999006
2015-07-11;0.854285714;0.195652174;999013
2015-07-12;0.894285714;0.152173913;999012
2015-07-13;0.917142857;0.130434783;999010
2015-07-14;0.894285714;0.195652174;999004
2015-07-15;0.82;0.152173913;999002
2015-07-16;0.828571429;0.043478261;999010
2015-07-17;0.831428571;0.217391304;999012
2015-07-18;0.845714286;0.195652174;999004
2015-07-19;0.842857143;0.260869565;999004
2015-07-20;0.854285714;0.304347826;999005
2015-07-21;0.865714286;0.260869565;999002
2015-07-22;0.785714286;0.173913043;999011
2015-07-23;0.788571429;0.195652174;999003
2015-07-24;0.805714286;0.195652174;999012
2015-07-25;0.851428571;0.152173913;999012
2015-07-26;0.851428571;0.282608696;999013
2015-07-27;0.791428571;0.130434783;999004
2015-07-28;0.811428571;0.260869565;999011
2015-07-29;0.84;0.173913043;999008
2015-07-30;0.848571429;0.260869565;999009
2015-07-31;0.865714286;0.217391304;999012
2015-08-01;0.888571429;0.173913043;999008
2015-08-02;0.894285714;0.347826087;999012
2015-08-03;0.882857143;0.260869565;999011
2015-08-04;0.84;0.239130435;999013
2015-08-05;0.822857143;0.239130435;999003
2015-08-06;0.814285714;0.173913043;999012
2015-08-07;0.868571429;0.304347826;999003
2015-08-08;0.877142857;0.260869565;999003
2015-08-09;0.874285714;0.326086957;999003
2015-08-10;0.874285714;0.304347826;999005
2015-08-11;0.831428571;0.195652174;999011
2015-08-12;0.762857143;0.108695652;999013
2015-08-13;0.782857143;0.173913043;999013
2015-08-14;0.848571429;0.239130435;999008
2015-08-15;0.791428571;0.217391304;999013
2015-08-16;0.854285714;0.086956522;999004
2015-08-17;0.825714286;0.217391304;999004
2015-08-18;0.78;0.173913043;999004
2015-08-19;0.734285714;0.152173913;999004
2015-08-20;0.768571429;0.195652174;999013
2015-08-21;0.82;0.217391304;999005
2015-08-22;0.794285714;0.217391304;999004
2015-08-23;0.837142857;0.086956522;999004
2015-08-24;0.797142857;0.260869565;999013
2015-08-25;0.76;0.173913043;999004
2015-08-26;0.768571429;0.217391304;999011
2015-08-27;0.748571429;0.130434783;999013
2015-08-28;0.785714286;0.173913043;999012
2015-08-29;0.797142857;0.130434783;999003
2015-08-30;0.808571429;0.217391304;999009
2015-08-31;0.797142857;0.173913043;999013
2015-09-01;0.8;0.217391304;999010
2015-09-02;0.82;0.152173913;999004
2015-09-03;0.814285714;0.326086957;999005
2015-09-04;0.791428571;0.108695652;999003
2015-09-05;0.837142857;0.086956522;999005
2015-09-06;0.805714286;0.108695652;999003
2015-09-07;0.808571429;0.326086957;999005
2015-09-08;0.785714286;0.260869565;999005
2015-09-09;0.814285714;0.217391304;999003
2015-09-10;0.814285714;0.043478261;999003
2015-09-11;0.728571429;0.369565217;999004
2015-09-12;0.677142857;0.108695652;999004
2015-09-13;0.708571429;0.130434783;999003
2015-09-14;0.7;0.173913043;999013
2015-09-15;0.728571429;0.173913043;999005
2015-09-16;0.702857143;0.260869565;999004
2015-09-17;0.722857143;0.195652174;999004
2015-09-18;0.668571429;0.130434783;999003
2015-09-19;0.637142857;0.130434783;999004
2015-09-20;0.674285714;0.108695652;999004
2015-09-21;0.665714286;0.152173913;999005
2015-09-22;0.685714286;0.086956522;999012
2015-09-23;0.725714286;0.086956522;999003
2015-09-24;0.688571429;0.173913043;999004
2015-09-25;0.66;0.130434783;999004
2015-09-26;0.64;0.086956522;999013
2015-09-27;0.651428571;0.173913043;999013
2015-09-28;0.705714286;0.086956522;999012
2015-09-29;0.765714286;0.152173913;999005
2015-09-30;0.765714286;0.217391304;999011
2015-10-01;0.674285714;0.130434783;999003
2015-10-02;0.688571429;0.173913043;999004
2015-10-03;0.702857143;0.239130435;999004
2015-10-04;0.66;0.195652174;999005
2015-10-05;0.591428571;0.02173913;999002
2015-10-06;0.608571429;0.086956522;999004
2015-10-07;0.657142857;0.043478261;999009
2015-10-08;0.714285714;0.065217391;999004
2015-10-09;0.64;0.239130435;999004
2015-10-10;0.614285714;0.065217391;999010
2015-10-11;0.634285714;0.152173913;999007
2015-10-12;0.588571429;0.152173913;999011
2015-10-13;0.605714286;0.108695652;999012
2015-10-14;0.622857143;0.130434783;999007
2015-10-15;0.605714286;0.130434783;999012
2015-10-16;0.625714286;0.195652174;999005
2015-10-17;0.648571429;0.173913043;999012
2015-10-18;0.674285714;0.195652174;999015
2015-10-19;0.685714286;0.173913043;999011
2015-10-20;0.637142857;0.239130435;999005
2015-10-21;0.642857143;0.173913043;999006
2015-10-22;0.597142857;0.108695652;999012
2015-10-23;0.622857143;0.217391304;999012
2015-10-24;0.671428571;0.326086957;999004
2015-10-25;0.714285714;0.152173913;999004
2015-10-26;0.677142857;0.347826087;999004
2015-10-27;0.554285714;0.369565217;999005
2015-10-28;0.531428571;0.260869565;999005
2015-10-29;0.491428571;0.239130435;999004
2015-10-30;0.488571429;0.130434783;999004
2015-10-31;0.445714286;0.130434783;999003
2015-11-01;0.454285714;0.086956522;999011
2015-11-02;0.448571429;0.152173913;999011
2015-11-03;0.46;0.065217391;999005
2015-11-04;0.514285714;0.065217391;999012
2015-11-05;0.531428571;0.326086957;999004
2015-11-06;0.622857143;0.239130435;999003
2015-11-07;0.508571429;0.608695652;999005
2015-11-08;0.417142857;0.260869565;999005
2015-11-09;0.477142857;0.195652174;999005
2015-11-10;0.457142857;0.47826087;999004
2015-11-11;0.4;0.391304348;999005
2015-11-12;0.374285714;0.043478261;999004
2015-11-13;0.417142857;0.043478261;999005
2015-11-14;0.457142857;0.02173913;999011
2015-11-15;0.454285714;0.043478261;999012
2015-11-16;0.477142857;0.173913043;999005
2015-11-17;0.462857143;0.043478261;999005
2015-11-18;0.454285714;0.065217391;999005
2015-11-19;0.422857143;0;999004
2015-11-20;0.46;0;999004
2015-11-21;0.497142857;0.130434783;999005
2015-11-22;0.505714286;0.152173913;999004
2015-11-23;0.462857143;0.413043478;999005
2015-11-24;0.28;0.543478261;999005
2015-11-25;0.288571429;0.108695652;999004
2015-11-26;0.328571429;0.282608696;999005
2015-11-27;0.294285714;0.152173913;999005
2015-11-28;0.351428571;0;999013
2015-11-29;0.371428571;0.02173913;999012
2015-11-30;0.354285714;0.065217391;999011
2015-12-01;0.385714286;0.043478261;999012
2015-12-02;0.42;0.02173913;999012
2015-12-03;0.368571429;0.173913043;999005
2015-12-04;0.317142857;0.108695652;999004
2015-12-05;0.24;0.152173913;999005
2015-12-06;0.282857143;0.086956522;999010
2015-12-07;0.24;0.065217391;999011
2015-12-08;0.277142857;0.065217391;999005
2015-12-09;0.328571429;0.065217391;999005
2015-12-10;0.345714286;0.065217391;999010
2015-12-11;0.342857143;0.282608696;999004
2015-12-12;0.302857143;0.043478261;999005
2015-12-13;0.314285714;0.130434783;999005
2015-12-14;0.294285714;0.086956522;999004
2015-12-15;0.297142857;0.065217391;999012
2015-12-16;0.262857143;0.130434783;999004
2015-12-17;0.188571429;0.173913043;999011
2015-12-18;0.265714286;0.108695652;999012
2015-12-19;0.225714286;0.304347826;999005
2015-12-20;0.188571429;0.152173913;999013
2015-12-21;0.24;0.02173913;999006
2015-12-22;0.271428571;0.173913043;999005
2015-12-23;0.271428571;0.086956522;999004
2015-12-24;0.277142857;0.108695652;999004
2015-12-25;0.291428571;0.130434783;999014
2015-12-26;0.262857143;0.065217391;999013
2015-12-27;0.28;0.065217391;999005
2015-12-28;0.248571429;0.173913043;999006
2015-12-29;0.274285714;0.152173913;999005
2015-12-30;0.297142857;0.065217391;999012
2015-12-31;0.4;0.195652174;999005
2016-01-01;0.358571429;0.108695652;999004
2016-01-02;0.311428571;0.141304348;999012
2016-01-03;0.322285714;0.119565217;999013
2016-01-04;0.384285714;0.184782609;999004
2016-01-05;0.387142857;0.441304348;999005
2016-01-06;0.325714286;0.369565217;999004
2016-01-07;0.248;0.293478261;999004
2016-01-08;0.205142857;0.119565217;999012
2016-01-09;0.228;0.195652174;999004
2016-01-10;0.251428571;0.169565217;999003
2016-01-11;0.269142857;0.25;999005
2016-01-12;0.213714286;0.445652174;999004
2016-01-13;0.189428571;0.27173913;999005
2016-01-14;0.188;0.156521739;999004
2016-01-15;0.195142857;0.22826087;999006
2016-01-16;0.226285714;0.108695652;999003
2016-01-17;0.286571429;0.206521739;999003
2016-01-18;0.237142857;0.319565217;999005
2016-01-19;0.242857143;0.543478261;999004
2016-01-20;#VALUE!;#VALUE!;999005
2016-01-21;#VALUE!;#VALUE!;999003
2016-01-22;0.130857143;0.408695652;999005
2016-01-23;0.107714286;0.217391304;999005
2016-01-24;0.107142857;0.206521739;999003
2016-01-25;0.157142857;0.232608696;999013
2016-01-26;0.211428571;0.156521739;999009
2016-01-27;0.254857143;0.289130435;999005
2016-01-28;0.238571429;0.282608696;999005
2016-01-29;0.242;0.134782609;999005
2016-01-30;0.247142857;0.260869565;999004
2016-01-31;0.165714286;0.206521739;999005
2016-02-01;0.145714286;0.239130435;999004
2016-02-02;0.172285714;0.173913043;999003
2016-02-03;0.129428571;0.130434783;999011
2016-02-04;0.235714286;0.147826087;999006
2016-02-05;0.227142857;0.141304348;999006
2016-02-06;0.237142857;0.232608696;999005
2016-02-07;0.266571429;0.223913043;999011
2016-02-08;0.301428571;0.119565217;999012
2016-02-09;0.449428571;0.195652174;999014
2016-02-10;0.443714286;0.169565217;999012
2016-02-11;0.417714286;0.126086957;999012
2016-02-12;0.455714286;0.173913043;999005
2016-02-13;0.384285714;0.467391304;999005
2016-02-14;0.197142857;0.489130435;999005
2016-02-15;0.213428571;0.086956522;999013
2016-02-16;0.282857143;0.093478261;999011
2016-02-17;0.22;0.115217391;999012
2016-02-18;0.319428571;0.113043478;999003
2016-02-19;0.406571429;0.3;999004
2016-02-20;0.342285714;0.22173913;999004
2016-02-21;0.263428571;0.173913043;999012
2016-02-22;0.269142857;0.169565217;999003
2016-02-23;0.29;0.108695652;999005
2016-02-24;0.341428571;0.202173913;999013
2016-02-25;0.320857143;0.17826087;999009
2016-02-26;0.378;0.191304348;999012
2016-02-27;0.384285714;0.191304348;999012
2016-02-28;0.454857143;0.180434783;999002
2016-02-29;0.461428571;0.386956522;999004
2016-03-01;0.400857143;0.27826087;999012
2016-03-02;0.51;0.308695652;999014
2016-03-03;0.509428571;0.184782609;999012
2016-03-04;0.518571429;0.206521739;999012
2016-03-05;0.547142857;0.27826087;999005
2016-03-06;0.565714286;0.191304348;999013
2016-03-07;0.553428571;0.217391304;999006
2016-03-08;0.473428571;0.489130435;999004
2016-03-09;0.248;0.569565217;999004
2016-03-10;0.213714286;0.326086957;999004
2016-03-11;0.3;0.184782609;999010
2016-03-12;0.292857143;0.156521739;999013
2016-03-13;0.361428571;0.076086957;999006
2016-03-14;0.381428571;0.384782609;999004
2016-03-15;0.428;0.256521739;999004
2016-03-16;0.416571429;0.184782609;999004
2016-03-17;0.423714286;0.065217391;999012
2016-03-18;0.493714286;0.169565217;999003
2016-03-19;0.567142857;0.445652174;999004
2016-03-20;0.544857143;0.289130435;999005
2016-03-21;0.484285714;0.369565217;999004
2016-03-22;0.408571429;0.130434783;999013
2016-03-23;0.392857143;0.130434783;999004
2016-03-24;0.365142857;0.191304348;999004
2016-03-25;0.39;0.217391304;999013
2016-03-26;0.34;0.380434783;999004
2016-03-27;0.385714286;0.32173913;999011
2016-03-28;0.404285714;0.304347826;999012
2016-03-29;0.436285714;0.076086957;999003
2016-03-30;0.465714286;0.184782609;999012
2016-03-31;0.5;0.232608696;999004
2016-04-01;0.58;0.134782609;999013
2016-04-02;0.619428571;0.093478261;999013
2016-04-03;0.577142857;0.517391304;999004
2016-04-04;0.498571429;0.22826087;999005
2016-04-05;0.498;0.202173913;999005
2016-04-06;0.508571429;0.191304348;999008
2016-04-07;0.596571429;0.173913043;999013
2016-04-08;0.572857143;0.097826087;999012
2016-04-09;0.561428571;0.163043478;999013
2016-04-10;0.58;0.147826087;999012
2016-04-11;0.59;0.195652174;999008
2016-04-12;0.571428571;0.134782609;999012
2016-04-13;0.618571429;0.3;999005
2016-04-14;0.635714286;0.358695652;999003
2016-04-15;0.629428571;0.07173913;999005
2016-04-16;0.685142857;0.330434783;999013
2016-04-17;0.53;0.336956522;999004
2016-04-18;0.511428571;0.191304348;999013
2016-04-19;0.530857143;0.169565217;999012
2016-04-20;0.578571429;0.163043478;999012
2016-04-21;0.628571429;0.152173913;999004
2016-04-22;0.594285714;0.047826087;999013
2016-04-23;0.608571429;0.234782609;999003
2016-04-24;0.605142857;0.217391304;999004
2016-04-25;0.57;0.173913043;999005
2016-04-26;0.589142857;0.289130435;999013
2016-04-27;0.692285714;0.195652174;999008
2016-04-28;0.665142857;0.27826087;999016
2016-04-29;0.654857143;0.169565217;999013
2016-04-30;0.7;0.195652174;999012
2016-05-01;0.705714286;0.267391304;999010
2016-05-02;0.750857143;0.330434783;999001
2016-05-03;0.737142857;0.202173913;999003
2016-05-04;0.713714286;0.217391304;999010
2016-05-05;0.800857143;0.22173913;999010
2016-05-06;0.792285714;0.413043478;999005
2016-05-07;0.660857143;0.484782609;999004
2016-05-08;0.586571429;0.373913043;999003
2016-05-09;0.561428571;0.195652174;999003
2016-05-10;0.690857143;0.115217391;999013
2016-05-11;0.724857143;0.191304348;999013
2016-05-12;0.766285714;0.42826087;999005
2016-05-13;0.781428571;0.843478261;999005
2016-05-14;0.613714286;0.239130435;999005
2016-05-15;0.573428571;0.260869565;999004
2016-05-16;0.594857143;0.267391304;999012
2016-05-17;0.614285714;0.152173913;999013
2016-05-18;0.637142857;0.206521739;999012
2016-05-19;0.602;0.126086957;999004
2016-05-20;0.610857143;0.076086957;999012
2016-05-21;0.65;0.119565217;999003
2016-05-22;0.65;0.173913043;999003
2016-05-23;0.642857143;0.147826087;999011
2016-05-24;0.688571429;0.093478261;999011
2016-05-25;0.629428571;0.130434783;999013
2016-05-26;0.630857143;0.260869565;999004
2016-05-27;0.578;0.217391304;999004
2016-05-28;0.577142857;0.25;999004
2016-05-29;0.668;0.108695652;999012
2016-05-30;0.75;0.104347826;999010
2016-05-31;0.837714286;0.119565217;999012
2016-06-01;0.83;0.25;999005
2016-06-02;0.672285714;0.243478261;999005
2016-06-03;0.66;0.234782609;999003
2016-06-04;0.761428571;0.191304348;999002
2016-06-05;0.809428571;0.173913043;999013
2016-06-06;0.852;0.256521739;999009
2016-06-07;0.770857143;0.423913043;999004
2016-06-08;0.74;0.169565217;999003
2016-06-09;0.798571429;0.184782609;999003
2016-06-10;0.723714286;0.217391304;999003
2016-06-11;0.713714286;0.086956522;999013
2016-06-12;0.769142857;0.130434783;999005
2016-06-13;0.797142857;0.234782609;999011
2016-06-14;0.839142857;0.104347826;999011
2016-06-15;0.73;0.243478261;999013
2016-06-16;0.756571429;0.223913043;999013
2016-06-17;0.765714286;0.276086957;999005
2016-06-18;0.769142857;0.195652174;999012
2016-06-19;0.793714286;0.076086957;999012
2016-06-20;0.782285714;0.082608696;999013
2016-06-21;0.855714286;0.163043478;999008
2016-06-22;0.842857143;0.173913043;999012
2016-06-23;0.912857143;0.3;999008
2016-06-24;0.81;0.543478261;999004
2016-06-25;0.668571429;0.243478261;999003
2016-06-26;0.705142857;0.167391304;999008
2016-06-27;0.708;0.184782609;999012
2016-06-28;0.683428571;0.07173913;999013
2016-06-29;0.785142857;0.065217391;999004
2016-06-30;0.798;0.082608696;999010
2016-07-01;0.796571429;0.07173913;999012
2016-07-02;0.767142857;0.141304348;999003
2016-07-03;0.768571429;0.169565217;999012
2016-07-04;0.797714286;0.217391304;999005
2016-07-05;0.736571429;0.202173913;999003
2016-07-06;0.738;0.086956522;999003
2016-07-07;0.837142857;0.163043478;999005
2016-07-08;0.877714286;0.158695652;999013
2016-07-09;0.91;0.173913043;999012
2016-07-10;0.95;0.32173913;999003
2016-07-11;0.955714286;0.213043478;999004
2016-07-12;0.880857143;0.27173913;999016
2016-07-13;0.883428571;0.282608696;999004
