TimeStample;Qi
04-10-2019 14:00;0.047195863
04-10-2019 17:00;0.042476277
04-10-2019 20:00;0.119044033
04-10-2019 23:00;0.087362555
05-10-2019 02:00;0.069036501
05-10-2019 05:00;0.093688809
05-10-2019 08:00;0.075061505
05-10-2019 11:00;0.02856856
05-10-2019 14:00;0.033288146
05-10-2019 17:00;0.075412964
05-10-2019 20:00;0.107747151
05-10-2019 23:00;0.028668976
06-10-2019 02:00;0.028719185
06-10-2019 05:00;0.04729628
06-10-2019 08:00;0.015213135
06-10-2019 11:00;0.014711051
06-10-2019 14:00;0.015263343
06-10-2019 17:00;0.019731887
06-10-2019 20:00;0.08289401
06-10-2019 23:00;0.061203997
07-10-2019 02:00;0.042626902
07-10-2019 05:00;0.04729628
07-10-2019 08:00;0.014711051
07-10-2019 11:00;0.017171261
07-10-2019 14:00;0.020183763
07-10-2019 17:00;0.054978159
07-10-2019 20:00;0.037304815
07-10-2019 23:00;0.062107747
08-10-2019 02:00;0.021087513
08-10-2019 05:00;0.014711051
08-10-2019 08:00;0.014711051
08-10-2019 11:00;0.019179595
08-10-2019 14:00;0.081940051
08-10-2019 17:00;0.022593764
08-10-2019 20:00;0.093588392
08-10-2019 23:00;0.006778129
09-10-2019 02:00;0.150072802
09-10-2019 05:00;0.014711051
09-10-2019 08:00;0.028618768
09-10-2019 11:00;0.012150424
09-10-2019 14:00;0.032183562
09-10-2019 17:00;0.016217302
09-10-2019 20:00;0.028217101
09-10-2019 23:00;0.058894412
10-10-2019 02:00;0.126926746
10-10-2019 05:00;0.093688809
10-10-2019 08:00;0.014711051
10-10-2019 11:00;0.00612542
10-10-2019 14:00;0.012050008
10-10-2019 17:00;0.016669177
10-10-2019 20:00;0.014359592
10-10-2019 23:00;0.018225636
11-10-2019 02:00;0.012050008
11-10-2019 05:00;0.012050008
11-10-2019 08:00;0.03223377
11-10-2019 11:00;0.013656675
11-10-2019 14:00;0.041522318
11-10-2019 17:00;0.062509414
11-10-2019 20:00;0.098358186
11-10-2019 23:00;0.106592358
12-10-2019 02:00;0.060149621
12-10-2019 05:00;0.027614601
12-10-2019 08:00;0.046191696
12-10-2019 11:00;0.012652508
12-10-2019 14:00;0.008334589
12-10-2019 17:00;0.210824923
12-10-2019 20:00;0.196615956
12-10-2019 23:00;0.046241904
13-10-2019 02:00;0.074659838
13-10-2019 05:00;0.060199829
13-10-2019 08:00;0.013656675
13-10-2019 11:00;0.041923985
13-10-2019 14:00;0.046191696
13-10-2019 17:00;0.096500477
13-10-2019 20:00;0.198724708
13-10-2019 23:00;0.153135512
14-10-2019 02:00;0.060250038
14-10-2019 05:00;0.027865642
14-10-2019 08:00;0.027664809
14-10-2019 11:00;0.013857509
14-10-2019 14:00;0.013656675
14-10-2019 17:00;0.046241904
14-10-2019 20:00;0.088065472
14-10-2019 23:00;0.078827133
15-10-2019 02:00;0.055630868
15-10-2019 05:00;0.046292112
15-10-2019 08:00;0.013757092
15-10-2019 11:00;0.013757092
15-10-2019 14:00;0.106692775
15-10-2019 17:00;0.097253602
15-10-2019 20:00;0.052166491
15-10-2019 23:00;0.088366722
16-10-2019 02:00;0.047396696
16-10-2019 05:00;0.027966059
16-10-2019 08:00;0.032133353
16-10-2019 11:00;0.211377215
16-10-2019 14:00;0.100416729
16-10-2019 17:00;0.073705879
16-10-2019 20:00;0.035949189
16-10-2019 23:00;0.179344279
17-10-2019 02:00;0.050509615
17-10-2019 05:00;0.027614601
17-10-2019 08:00;0.060199829
17-10-2019 11:00;0.030928353
17-10-2019 14:00;0.012652508
17-10-2019 17:00;0.006326254
17-10-2019 20:00;0.224481599
17-10-2019 23:00;0.132047999
18-10-2019 02:00;0.045940654
18-10-2019 05:00;0.128734247
18-10-2019 08:00;0.055480243
18-10-2019 11:00;0.038108149
18-10-2019 14:00;0.016669177
18-10-2019 17:00;0.118943616
18-10-2019 20:00;0.105286941
18-10-2019 23:00;0.086408596
19-10-2019 02:00;0.063162123
19-10-2019 05:00;0.012050008
19-10-2019 08:00;0.022844806
19-10-2019 11:00;0.235427022
19-10-2019 14:00;0.012050008
19-10-2019 17:00;0.012752925
19-10-2019 20:00;0.126274037
19-10-2019 23:00;0.037656274
20-10-2019 02:00;0.075111714
20-10-2019 05:00;0.050861073
20-10-2019 08:00;0.052919616
20-10-2019 11:00;0.03439273
20-10-2019 14:00;0.091931516
20-10-2019 17:00;0.044735653
20-10-2019 20:00;0.030526686
20-10-2019 23:00;0.082191093
21-10-2019 02:00;0.11758799
21-10-2019 05:00;0.044585028
21-10-2019 08:00;0.021890847
21-10-2019 11:00;0.024501682
21-10-2019 14:00;0.138524878
21-10-2019 17:00;0.150524677
21-10-2019 20:00;0.27418788
21-10-2019 23:00;0.219510971
22-10-2019 02:00;0.341366672
22-10-2019 05:00;0.070693378
22-10-2019 08:00;0.029422102
22-10-2019 11:00;0.04604107
22-10-2019 14:00;0.316011448
22-10-2019 17:00;0.190139077
22-10-2019 20:00;0.441733193
22-10-2019 23:00;0.098458603
23-10-2019 02:00;0.230305769
23-10-2019 05:00;0.101420897
23-10-2019 08:00;0.060099413
23-10-2019 11:00;0.123663202
23-10-2019 14:00;0.224582015
23-10-2019 17:00;0.323693327
23-10-2019 20:00;0.349299593
23-10-2019 23:00;0.374303359
24-10-2019 02:00;0.128282372
24-10-2019 05:00;0.111562986
24-10-2019 08:00;0.058091078
24-10-2019 11:00;0.27233017
24-10-2019 14:00;0.173520108
24-10-2019 17:00;0.304915399
24-10-2019 20:00;0.356077723
24-10-2019 23:00;0.300296229
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
